Mod:Item:MetaData, Localized Name
gregtech:machine:1455, 1024安§9OpV§r激光源仓
gregtech:machine:1456, 4096安§1IV§r激光靶仓
gregtech:machine:1457, 4096安§dLuV§r激光靶仓
gregtech:machine:1458, 4096安§cZPM§r激光靶仓
gregtech:machine:1459, 4096安§3UV§r激光靶仓
gregtech:machine:1460, 4096安§4UHV§r激光靶仓
gregtech:machine:1461, 4096安§aUEV§r激光靶仓
gregtech:machine:1462, 4096安§2UIV§r激光靶仓
gregtech:machine:1463, 4096安§eUXV§r激光靶仓
gregtech:machine:1464, 096安§9OpV§r激光靶仓
gregtech:machine:1465, 4096安§1IV§r激光源仓
gregtech:machine:1466, 4096安§dLuV§r激光源仓
gregtech:machine:1467, 4096安§cZPM§r激光源仓
gregtech:machine:1468, 4096安§3UV§r激光源仓
gregtech:machine:1469, 4096安§4UHV§r激光源仓
gregtech:machine:1470, 4096安§aUEV§r激光源仓
gregtech:machine:1471, 4096安§2UIV§r激光源仓
gregtech:machine:1472, 4096安§eUXV§r激光源仓
gregtech:machine:1473, 4096安§9OpV§r激光源仓
gregtech:machine:1510, 基础缓存器
gregtech:machine:1511, 进阶缓存器
gregtech:machine:1512, 进阶缓存器 II
gregtech:machine:1515, 基础捕鱼机
gregtech:machine:1516, 进阶捕鱼机
gregtech:machine:1517, 进阶捕鱼机 II
gregtech:machine:1518, 进阶捕鱼机 III
gregtech:machine:1530, 基础泵
gregtech:machine:1531, 进阶泵
gregtech:machine:1532, 进阶泵 II
gregtech:machine:1533, 进阶泵 III
gregtech:machine:1560, 超级箱 I
gregtech:machine:1561, 超级箱 II
gregtech:machine:1562, 超级箱 III
gregtech:machine:1563, 超级箱 IV
gregtech:machine:1564, 超级箱 V
gregtech:machine:1570, 量子箱 I
gregtech:machine:1571, 量子箱 II
gregtech:machine:1572, 量子箱 III
gregtech:machine:1573, 量子箱 IV
gregtech:machine:1574, 量子箱 V
gregtech:machine:1575, 超级缸 I
gregtech:machine:1576, 超级缸 II
gregtech:machine:1577, 超级缸 III
gregtech:machine:1578, 超级缸 IV
gregtech:machine:1579, 超级缸 V
gregtech:machine:1585, 量子缸 I
gregtech:machine:1586, 量子缸 II
gregtech:machine:1587, 量子缸 III
gregtech:machine:1588, 量子缸 IV
gregtech:machine:1589, 量子缸 V
gregtech:machine:1590, 基础方块破坏器
gregtech:machine:1591, 进阶方块破坏器
gregtech:machine:1592, 进阶方块破坏器 II
gregtech:machine:1593, 进阶方块破坏器 III
gregtech:machine:1596, 木制储罐阀门
gregtech:machine:1597, 木制多方块储罐
gregtech:machine:1598, 钢制储罐阀门
gregtech:machine:1599, 钢制多方块储罐
gregtech:machine:1610, 木桶
gregtech:machine:1611, 青铜桶
gregtech:machine:1612, 钢桶
gregtech:machine:1613, 铝桶
gregtech:machine:1614, 不锈钢桶
gregtech:machine:1615, 钛桶
gregtech:machine:1616, 钨钢桶
gregtech:machine:1617, 金桶
gregtech:machine:1625, 木板条箱
gregtech:machine:1626, 青铜板条箱
gregtech:machine:1627, 钢板条箱
gregtech:machine:1628, 铝板条箱
gregtech:machine:1629, 不锈钢板条箱
gregtech:machine:1630, 钛板条箱
gregtech:machine:1631, 钨钢板条箱
gregtech:machine:1640, §6HV§r转子支架
gregtech:machine:1641, §5EV§r转子支架
gregtech:machine:1642, §1IV§r转子支架
gregtech:machine:1643, §dLuV§r转子支架
gregtech:machine:1644, §cZPM§r转子支架
gregtech:machine:1645, §3UV§r转子支架
gregtech:machine:1646, 上锁的保险柜
gregtech:machine:1647, 合成站
gregtech:machine:1648, 原始水泵
gregtech:machine:1649, 水泵输出仓
gregtech:machine:1650, 创造模式能量单元
gregtech:machine:1651, 输出总线（蒸汽）
gregtech:machine:1652, 输入总线（蒸汽）
gregtech:machine:1653, 蒸汽仓
gregtech:machine:1654, 维护仓
gregtech:machine:1655, 可配置维护仓
gregtech:machine:1656, 自动维护仓
gregtech:machine:1401, 自动过滤维护仓
gregtech:machine:1657, §7LV§r消声仓
gregtech:machine:1658, §bMV§r消声仓
gregtech:machine:1659, §6HV§r消声仓
gregtech:machine:1660, §5EV§r消声仓
gregtech:machine:1661, §1IV§r消声仓
gregtech:machine:1662, §dLuV§r消声仓
gregtech:machine:1663, §cZPM§r消声仓
gregtech:machine:1664, §3UV§r消声仓
gregtech:machine:1667, 监控器屏幕
gregtech:machine:1668, 创造模式量子箱
gregtech:machine:1669, 创造模式量子缸
gregtech:machine:1745, ME输出仓
gregtech:machine:1746, ME输出总线
gregtech:machine:1747, ME库存输入仓
gregtech:machine:1748, ME库存输入总线
gregtech:machine:1749, 长距离物品管道接口
gregtech:machine:1750, 长距离流体管道接口
gregtech:machine:1780, §1IV§r四重输入仓
gregtech:machine:1781, §dLuV§r四重输入仓
gregtech:machine:1782, §cZPM§r四重输入仓
gregtech:machine:1783, §3UV§r四重输入仓
gregtech:machine:1784, §4UHV§r四重输入仓
gregtech:machine:1785, §1IV§r九重输入仓
gregtech:machine:1786, §dLuV§r九重输入仓
gregtech:machine:1787, §cZPM§r九重输入仓
gregtech:machine:1788, §3UV§r九重输入仓
gregtech:machine:1789, §4UHV§r九重输入仓
gregtech:machine:1790, §1IV§r四重输出仓
gregtech:machine:1791, §dLuV§r四重输出仓
gregtech:machine:1792, §cZPM§r四重输出仓
gregtech:machine:1793, §3UV§r四重输出仓
gregtech:machine:1794, §4UHV§r四重输出仓
gregtech:machine:1795, §1IV§r九重输出仓
gregtech:machine:1796, §dLuV§r九重输出仓
gregtech:machine:1797, §cZPM§r九重输出仓
gregtech:machine:1798, §3UV§r九重输出仓
gregtech:machine:1799, §4UHV§r九重输出仓
gregtech:machine:32000, 工业合金熔炉
gregtech:machine:32001, multiblocktweaker.machine.glass_garden_jar.name
gregtech:machine:32103, 基础头颅装配机
gregtech:machine:32104, 进阶头颅装配机
gregtech:machine:32105, 进阶头颅装配机 Ⅱ
gregtech:machine:32106, 进阶头颅装配机 Ⅲ
gregtech:machine:32107, 精英头颅装配机
gregtech:machine:32108, 精英头颅装配机 Ⅱ
gregtech:machine:32109, 精英头颅装配机 Ⅲ
gregtech:machine:32110, 终极头颅装配机
gregtech:machine:32113, 基础原子再构机
gregtech:machine:32114, 进阶原子再构机
gregtech:machine:32115, 进阶原子再构机 Ⅱ
gregtech:machine:32116, 进阶原子再构机 Ⅲ
gregtech:machine:32117, 精英原子再构机
gregtech:machine:32118, 精英原子再构机 Ⅱ
gregtech:machine:32119, 精英原子再构机 Ⅲ
gregtech:machine:32120, 终极原子再构机
gregtech:machine:32123, 基础充能器
gregtech:machine:32124, 进阶充能器
gregtech:machine:32125, 进阶充能器 Ⅱ
gregtech:machine:32126, 进阶充能器 Ⅲ
gregtech:machine:32127, 精英充能器
gregtech:machine:32128, 精英充能器 Ⅱ
gregtech:machine:32129, 精英充能器 Ⅲ
gregtech:machine:32130, 终极充能器
gregtech:machine:32136, 高压涡旋发电机
gregtech:machine:32137, 高压涡旋发电机 Ⅱ
gregtech:machine:32138, 高压涡旋发电机 Ⅲ
gregtech:wire_single:2, 1x铝导线
gregtech:wire_single:252, 1x退火铜导线
gregtech:wire_single:2011, 1x黑钢导线
gregtech:wire_single:2527, 1x蓝色合金导线
gregtech:wire_single:23, 1x钴导线
gregtech:wire_single:25, 1x铜导线
gregtech:wire_single:274, 1x白铜导线
gregtech:wire_single:277, 1x琥珀金导线
gregtech:wire_single:431, 1x富集硅岩凯金铕铿铀合金导线
gregtech:wire_single:33, 1x铕导线
gregtech:wire_single:41, 1x金导线
gregtech:wire_single:342, 1x石墨烯导线
gregtech:wire_single:2516, 1x高速钢-G导线
gregtech:wire_single:429, 1x铟锡钡钛铜氧化物导线
gregtech:wire_single:51, 1x铁导线
gregtech:wire_single:288, 1x坎塔尔合金导线
gregtech:wire_single:55, 1x铅导线
gregtech:wire_single:425, 1x二硼化镁导线
gregtech:wire_single:424, 1x磷化锰导线
gregtech:wire_single:426, 1x汞钡钙铜氧化物导线
gregtech:wire_single:124, 1x硅岩导线
gregtech:wire_single:2042, 1x硅岩合金导线
gregtech:wire_single:294, 1x镍铬合金导线
gregtech:wire_single:69, 1x镍导线
gregtech:wire_single:295, 1x氮化铌导线
gregtech:wire_single:296, 1x铌钛合金导线
gregtech:wire_single:75, 1x锇导线
gregtech:wire_single:80, 1x铂导线
gregtech:wire_single:2517, 1x红色合金导线
gregtech:wire_single:432, 1x钌凯金镅中子素氧化物导线
gregtech:wire_single:428, 1x钐铁砷氧化物导线
gregtech:wire_single:100, 1x银导线
gregtech:wire_single:324, 1x钢导线
gregtech:wire_single:112, 1x锡导线
gregtech:wire_single:130, 1x凯金导线
gregtech:wire_single:128, 1x三钛合金导线
gregtech:wire_single:115, 1x钨导线
gregtech:wire_single:2013, 1x钨钢导线
gregtech:wire_single:430, 1x铀铑硅岩合金导线
gregtech:wire_single:427, 1x三铂化铀导线
gregtech:wire_single:334, 1x钒镓合金导线
gregtech:wire_single:338, 1x钇钡铜氧化物导线
gregtech:wire_double:2, 2x铝导线
gregtech:wire_double:252, 2x退火铜导线
gregtech:wire_double:2011, 2x黑钢导线
gregtech:wire_double:2527, 2x蓝色合金导线
gregtech:wire_double:23, 2x钴导线
gregtech:wire_double:25, 2x铜导线
gregtech:wire_double:274, 2x白铜导线
gregtech:wire_double:277, 2x琥珀金导线
gregtech:wire_double:431, 2x富集硅岩凯金铕铿铀合金导线
gregtech:wire_double:33, 2x铕导线
gregtech:wire_double:41, 2x金导线
gregtech:wire_double:342, 2x石墨烯导线
gregtech:wire_double:2516, 2x高速钢-G导线
gregtech:wire_double:429, 2x铟锡钡钛铜氧化物导线
gregtech:wire_double:51, 2x铁导线
gregtech:wire_double:288, 2x坎塔尔合金导线
gregtech:wire_double:55, 2x铅导线
gregtech:wire_double:425, 2x二硼化镁导线
gregtech:wire_double:424, 2x磷化锰导线
gregtech:wire_double:426, 2x汞钡钙铜氧化物导线
gregtech:wire_double:124, 2x硅岩导线
gregtech:wire_double:2042, 2x硅岩合金导线
gregtech:wire_double:294, 2x镍铬合金导线
gregtech:wire_double:69, 2x镍导线
gregtech:wire_double:295, 2x氮化铌导线
gregtech:wire_double:296, 2x铌钛合金导线
gregtech:wire_double:75, 2x锇导线
gregtech:wire_double:80, 2x铂导线
gregtech:wire_double:2517, 2x红色合金导线
gregtech:wire_double:432, 2x钌凯金镅中子素氧化物导线
gregtech:wire_double:428, 2x钐铁砷氧化物导线
gregtech:wire_double:100, 2x银导线
gregtech:wire_double:324, 2x钢导线
gregtech:wire_double:112, 2x锡导线
gregtech:wire_double:130, 2x凯金导线
gregtech:wire_double:128, 2x三钛合金导线
gregtech:wire_double:115, 2x钨导线
gregtech:wire_double:2013, 2x钨钢导线
gregtech:wire_double:430, 2x铀铑硅岩合金导线
gregtech:wire_double:427, 2x三铂化铀导线
gregtech:wire_double:334, 2x钒镓合金导线
gregtech:wire_double:338, 2x钇钡铜氧化物导线
gregtech:wire_quadruple:2, 4x铝导线
gregtech:wire_quadruple:252, 4x退火铜导线
gregtech:wire_quadruple:2011, 4x黑钢导线
gregtech:wire_quadruple:2527, 4x蓝色合金导线
gregtech:wire_quadruple:23, 4x钴导线
gregtech:wire_quadruple:25, 4x铜导线
gregtech:wire_quadruple:274, 4x白铜导线
gregtech:wire_quadruple:277, 4x琥珀金导线
gregtech:wire_quadruple:431, 4x富集硅岩凯金铕铿铀合金导线
gregtech:wire_quadruple:33, 4x铕导线
gregtech:wire_quadruple:41, 4x金导线
gregtech:wire_quadruple:342, 4x石墨烯导线
gregtech:wire_quadruple:2516, 4x高速钢-G导线
gregtech:wire_quadruple:429, 4x铟锡钡钛铜氧化物导线
gregtech:wire_quadruple:51, 4x铁导线
gregtech:wire_quadruple:288, 4x坎塔尔合金导线
gregtech:wire_quadruple:55, 4x铅导线
gregtech:wire_quadruple:425, 4x二硼化镁导线
gregtech:wire_quadruple:424, 4x磷化锰导线
gregtech:wire_quadruple:426, 4x汞钡钙铜氧化物导线
gregtech:wire_quadruple:124, 4x硅岩导线
gregtech:wire_quadruple:2042, 4x硅岩合金导线
gregtech:wire_quadruple:294, 4x镍铬合金导线
gregtech:wire_quadruple:69, 4x镍导线
gregtech:wire_quadruple:295, 4x氮化铌导线
gregtech:wire_quadruple:296, 4x铌钛合金导线
gregtech:wire_quadruple:75, 4x锇导线
gregtech:wire_quadruple:80, 4x铂导线
gregtech:wire_quadruple:2517, 4x红色合金导线
gregtech:wire_quadruple:432, 4x钌凯金镅中子素氧化物导线
gregtech:wire_quadruple:428, 4x钐铁砷氧化物导线
gregtech:wire_quadruple:100, 4x银导线
gregtech:wire_quadruple:324, 4x钢导线
gregtech:wire_quadruple:112, 4x锡导线
gregtech:wire_quadruple:130, 4x凯金导线
gregtech:wire_quadruple:128, 4x三钛合金导线
gregtech:wire_quadruple:115, 4x钨导线
gregtech:wire_quadruple:2013, 4x钨钢导线
gregtech:wire_quadruple:430, 4x铀铑硅岩合金导线
gregtech:wire_quadruple:427, 4x三铂化铀导线
gregtech:wire_quadruple:334, 4x钒镓合金导线
gregtech:wire_quadruple:338, 4x钇钡铜氧化物导线
gregtech:wire_octal:2, 8x铝导线
gregtech:wire_octal:252, 8x退火铜导线
gregtech:wire_octal:2011, 8x黑钢导线
gregtech:wire_octal:2527, 8x蓝色合金导线
gregtech:wire_octal:23, 8x钴导线
gregtech:wire_octal:25, 8x铜导线
gregtech:wire_octal:274, 8x白铜导线
gregtech:wire_octal:277, 8x琥珀金导线
gregtech:wire_octal:431, 8x富集硅岩凯金铕铿铀合金导线
gregtech:wire_octal:33, 8x铕导线
gregtech:wire_octal:41, 8x金导线
gregtech:wire_octal:342, 8x石墨烯导线
gregtech:wire_octal:2516, 8x高速钢-G导线
gregtech:wire_octal:429, 8x铟锡钡钛铜氧化物导线
gregtech:wire_octal:51, 8x铁导线
gregtech:wire_octal:288, 8x坎塔尔合金导线
gregtech:wire_octal:55, 8x铅导线
gregtech:wire_octal:425, 8x二硼化镁导线
gregtech:wire_octal:424, 8x磷化锰导线
gregtech:wire_octal:426, 8x汞钡钙铜氧化物导线
gregtech:wire_octal:124, 8x硅岩导线
gregtech:wire_octal:2042, 8x硅岩合金导线
gregtech:wire_octal:294, 8x镍铬合金导线
gregtech:wire_octal:69, 8x镍导线
gregtech:wire_octal:295, 8x氮化铌导线
gregtech:wire_octal:296, 8x铌钛合金导线
gregtech:wire_octal:75, 8x锇导线
gregtech:wire_octal:80, 8x铂导线
gregtech:wire_octal:2517, 8x红色合金导线
gregtech:wire_octal:432, 8x钌凯金镅中子素氧化物导线
gregtech:wire_octal:428, 8x钐铁砷氧化物导线
gregtech:wire_octal:100, 8x银导线
gregtech:wire_octal:324, 8x钢导线
gregtech:wire_octal:112, 8x锡导线
gregtech:wire_octal:130, 8x凯金导线
gregtech:wire_octal:128, 8x三钛合金导线
gregtech:wire_octal:115, 8x钨导线
gregtech:wire_octal:2013, 8x钨钢导线
gregtech:wire_octal:430, 8x铀铑硅岩合金导线
gregtech:wire_octal:427, 8x三铂化铀导线
gregtech:wire_octal:334, 8x钒镓合金导线
gregtech:wire_octal:338, 8x钇钡铜氧化物导线
gregtech:wire_hex:2, 16x铝导线
gregtech:wire_hex:252, 16x退火铜导线
gregtech:wire_hex:2011, 16x黑钢导线
gregtech:wire_hex:2527, 16x蓝色合金导线
gregtech:wire_hex:23, 16x钴导线
gregtech:wire_hex:25, 16x铜导线
gregtech:wire_hex:274, 16x白铜导线
gregtech:wire_hex:277, 16x琥珀金导线
gregtech:wire_hex:431, 16x富集硅岩凯金铕铿铀合金导线
gregtech:wire_hex:33, 16x铕导线
gregtech:wire_hex:41, 16x金导线
gregtech:wire_hex:342, 16x石墨烯导线
gregtech:wire_hex:2516, 16x高速钢-G导线
gregtech:wire_hex:429, 16x铟锡钡钛铜氧化物导线
gregtech:wire_hex:51, 16x铁导线
gregtech:wire_hex:288, 16x坎塔尔合金导线
gregtech:wire_hex:55, 16x铅导线
gregtech:wire_hex:425, 16x二硼化镁导线
gregtech:wire_hex:424, 16x磷化锰导线
gregtech:wire_hex:426, 16x汞钡钙铜氧化物导线
gregtech:wire_hex:124, 16x硅岩导线
gregtech:wire_hex:2042, 16x硅岩合金导线
gregtech:wire_hex:294, 16x镍铬合金导线
gregtech:wire_hex:69, 16x镍导线
gregtech:wire_hex:295, 16x氮化铌导线
gregtech:wire_hex:296, 16x铌钛合金导线
gregtech:wire_hex:75, 16x锇导线
gregtech:wire_hex:80, 16x铂导线
gregtech:wire_hex:2517, 16x红色合金导线
gregtech:wire_hex:432, 16x钌凯金镅中子素氧化物导线
gregtech:wire_hex:428, 16x钐铁砷氧化物导线
gregtech:wire_hex:100, 16x银导线
gregtech:wire_hex:324, 16x钢导线
gregtech:wire_hex:112, 16x锡导线
gregtech:wire_hex:130, 16x凯金导线
gregtech:wire_hex:128, 16x三钛合金导线
gregtech:wire_hex:115, 16x钨导线
gregtech:wire_hex:2013, 16x钨钢导线
gregtech:wire_hex:430, 16x铀铑硅岩合金导线
gregtech:wire_hex:427, 16x三铂化铀导线
gregtech:wire_hex:334, 16x钒镓合金导线
gregtech:wire_hex:338, 16x钇钡铜氧化物导线
gregtech:cable_single:2, 1x铝线缆
gregtech:cable_single:252, 1x退火铜线缆
gregtech:cable_single:2011, 1x黑钢线缆
gregtech:cable_single:2527, 1x蓝色合金线缆
gregtech:cable_single:23, 1x钴线缆
gregtech:cable_single:25, 1x铜线缆
gregtech:cable_single:274, 1x白铜线缆
gregtech:cable_single:277, 1x琥珀金线缆
gregtech:cable_single:33, 1x铕线缆
gregtech:cable_single:41, 1x金线缆
gregtech:cable_single:342, 1x石墨烯线缆
gregtech:cable_single:2516, 1x高速钢-G线缆
gregtech:cable_single:51, 1x铁线缆
gregtech:cable_single:288, 1x坎塔尔合金线缆
gregtech:cable_single:55, 1x铅线缆
gregtech:cable_single:124, 1x硅岩线缆
gregtech:cable_single:2042, 1x硅岩合金线缆
gregtech:cable_single:294, 1x镍铬合金线缆
gregtech:cable_single:69, 1x镍线缆
gregtech:cable_single:295, 1x氮化铌线缆
gregtech:cable_single:296, 1x铌钛合金线缆
gregtech:cable_single:75, 1x锇线缆
gregtech:cable_single:80, 1x铂线缆
gregtech:cable_single:2517, 1x红色合金线缆
gregtech:cable_single:100, 1x银线缆
gregtech:cable_single:324, 1x钢线缆
gregtech:cable_single:112, 1x锡线缆
gregtech:cable_single:130, 1x凯金线缆
gregtech:cable_single:128, 1x三钛合金线缆
